Fecha;Año;Ciudad;Nombre;Apellido;Género;Producto
2020-06-29;2020;Itagui;César;Ibarra;Masculino;Liviano
2020-06-29;2020;Envigado;Florentino;Torrijos;Masculino;Premium
2020-06-29;2020;Itagui;Ainara;Echeverría;Femenino;Variado
2020-06-29;2020;San Antonio de Prado;Fabián;Hervia;Masculino;Fuerte
2020-06-29;2020;Medellin;Macarena;Saldaña;Femenino;Sánduche
2020-06-29;2020;Medellin;Felisa;Solé;Femenino;Completo
2020-06-29;2020;Medellin;Ruben;Cordero;Masculino;Super Box
2020-06-29;2020;Caldas;Eliseo;Segura;Masculino;Variado
2020-06-29;2020;Medellin;Ramona;Montero;Femenino;Sánduche
2020-06-29;2020;Caldas;Micaela;Elías;Femenino;Variado
2020-06-29;2020;Medellin;Abril;Gutiérrez;Femenino;Sánduche
2020-06-29;2020;Medellin;Alba;Carrera;Femenino;Variado
2020-06-29;2020;Medellin;Mónica;Sebastián;Femenino;Premium
2020-06-29;2020;Bello;Gustavo;Aller;Masculino;Variado
2020-06-29;2020;Medellin;Herberto;Haro;Masculino;Sánduche
2020-06-29;2020;Bello;Salomé;Moliner;Femenino;Bizcopizza
2020-06-29;2020;Medellin;Juan Francisco;Niño;Masculino;Waffle
2020-06-29;2020;Itagui;Gil;Buendía;Masculino;Variado
2020-06-29;2020;Medellin;Lucía;Castells;Femenino;Mecatera
2020-06-29;2020;San Antonio de Prado;Georgina;Mir;Femenino;Virtuosa
2020-06-29;2020;Sabaneta;Bibiana;Palomo;Femenino;Cerv box
2020-06-29;2020;Medellin;Ana Belén;Rivero;Femenino;Waffle
2020-06-29;2020;Itagui;Irma;Téllez;Femenino;Virtuosa
2020-06-29;2020;Medellin;Alondra;Valencia;Femenino;Virtuosa
2020-06-29;2020;La Estrella;Fulgencio;Prado;Masculino;Liviano
2020-06-29;2020;Itagui;Dalila;Jara;Femenino;Bizcopizza
2020-06-29;2020;Copacabana;Pili;Carrasco;Femenino;Sánduche
2020-06-29;2020;Medellin;Augusto;Cabrera;Masculino;Virtuosa
2020-06-29;2020;Itagui;Lupe;Montoya;Masculino;Completo
2020-06-29;2020;Bello;Macarena;Osorio;Femenino;Liviano
2020-06-29;2020;San Antonio de Prado;Virginia;Sánchez;Femenino;Cupcakes
2020-06-29;2020;Copacabana;Nilo;Pintor;Masculino;Sánduche
2020-06-29;2020;Medellin;Marcelo;Osuna;Masculino;Choco box
2020-06-29;2020;La Estrella;Primitiva;Aranda;Femenino;Variado
2020-06-29;2020;Medellin;Manuelita;Roldan;Femenino;Virtuosa
2020-06-29;2020;Itagui;Adelina;Ramirez;Femenino;Premium
2020-06-29;2020;Envigado;Lina;Bravo;Femenino;Sánduche
2020-06-29;2020;Medellin;Iván;Gimeno;Masculino;Cupcakes
2020-06-29;2020;Itagui;Hernando;Benavente;Masculino;Completo
2020-06-29;2020;La Estrella;Juliana;Santana;Femenino;Virtuosa
2020-06-29;2020;Envigado;Severiano;Cuéllar;Masculino;Sánduche
2020-06-29;2020;Bello;Jovita;Nicolau;Femenino;Fuerte
2020-06-29;2020;Medellin;Imelda;Aguado;Femenino;V gomas
2020-06-29;2020;Itagui;Remigio;Gelabert;Masculino;Mini gomas
2020-06-29;2020;Medellin;Vicente;Coll;Masculino;Variado
2020-06-29;2020;Caldas;Manu;Araujo;Femenino;Variado
2020-06-29;2020;La Estrella;Eloy;Carretero;Masculino;Sánduche
2020-06-29;2020;Bello;Tecla;Pascual;Femenino;Bizcopizza
2020-06-29;2020;Medellin;Adelaida;Bolaños;Femenino;Completo
2020-06-29;2020;Itagui;Eutimio;Martín;Masculino;Sánduche
2020-06-29;2020;La Estrella;Adelardo;Saez;Masculino;Sánduche
2020-06-29;2020;Medellin;Antonio;Navarrete;Masculino;Bizcopizza
2020-06-29;2020;Medellin;José Ángel;Salas;Masculino;Bizcopizza
2020-06-29;2020;Caldas;Valeria;Rosell;Femenino;Sánduche
2020-06-29;2020;Medellin;Perlita;Calatayud;Femenino;Sánduche
2020-06-29;2020;Medellin;Etelvina;Corominas;Femenino;Sánduche
2020-06-29;2020;Medellin;Ramona;Requena;Femenino;Virtuosa
2020-06-29;2020;Bello;Valerio;Sans;Masculino;Bizcopizza
2020-06-29;2020;Copacabana;Alicia;Jerez;Femenino;Premium
2020-06-29;2020;Medellin;Candelas;Isern;Femenino;Sánduche
2020-06-29;2020;Itagui;Ámbar;Amor;Femenino;Sánduche
2020-06-29;2020;Medellin;Mamen;Salamanca;Femenino;Virtuosa
2020-06-29;2020;Copacabana;Amando;Suárez;Masculino;Bandeja frutas
2020-06-29;2020;Medellin;Charo;Somoza;Femenino;Sánduche
2020-06-29;2020;Bello;Goyo;Ibarra;Masculino;Sánduche
2020-06-29;2020;Envigado;Darío;Viana;Masculino;Variado
2020-07-29;2020;Bello;Chuy;Velázquez;Masculino;Choco box
2020-07-29;2020;Bello;Clemente;Arana;Masculino;Virtuosa
2020-07-29;2020;Medellin;Lope;Fuentes;Masculino;Variado
2020-07-29;2020;La Estrella;Paca;Revilla;Femenino;Bizcopizza
2020-07-29;2020;Medellin;Pascual;Escamilla;Masculino;Bizcopizza
2020-07-29;2020;Sabaneta;Joaquín;Fábregas;Masculino;Sánduche
2020-07-29;2020;Copacabana;María Cristina;Rocamora;Femenino;Tradicional
2020-07-29;2020;Envigado;Concepción;Mosquera;Femenino;Virtuosa
2020-07-29;2020;La Estrella;Noelia;Carro;Femenino;Tradicional
2020-07-29;2020;Envigado;Amor;Sales;Femenino;Sánduche
2020-07-29;2020;La Estrella;Pablo;Gonzalo;Masculino;Completo
2020-07-29;2020;La Estrella;Carlos;Rincón;Masculino;Kit de emergencia
2020-07-29;2020;Bello;Almudena;Quiroga;Femenino;Sánduche
2020-07-29;2020;Bello;Amado;Lamas;Masculino;Mini gomas
2020-07-29;2020;Itagui;Cruz;Feliu;Femenino;Completo
2020-07-29;2020;Envigado;Donato;Cobos;Masculino;Kit de emergencia
2020-07-29;2020;Caldas;Serafina;Amigó;Femenino;Sánduche
2020-07-29;2020;Bello;Pánfilo;Terrón;Masculino;Virtuosa
2020-07-29;2020;Medellin;Rubén;Fuente;Masculino;Premium
2020-07-29;2020;San Antonio de Prado;Obdulia;Benitez;Femenino;Bizcopizza
2020-07-29;2020;Sabaneta;Paca;Cuevas;Femenino;Tradicional
2020-07-29;2020;Medellin;Amalia;Guardiola;Femenino;Waffle
2020-07-29;2020;La Estrella;Saturnina;Barreda;Femenino;Sánduche
2020-07-29;2020;Medellin;Domingo;Salazar;Masculino;Bizcopizza
2020-07-29;2020;San Antonio de Prado;Encarnacion;Zapata;Femenino;Virtuosa
2020-07-29;2020;Envigado;Jonatan;Folch;Masculino;Mecatera
2020-07-29;2020;Bello;Vito;Higueras;Masculino;Completo
2020-07-29;2020;Envigado;Leocadio;Peinado;Masculino;Super Box
2020-07-29;2020;Medellin;Marina;Salvà;Femenino;Sánduche
2020-07-29;2020;Medellin;Martirio;Lobato;Femenino;Choco candy
2020-07-29;2020;Sabaneta;Leocadio;Figueras;Masculino;Sánduche
2020-07-29;2020;Medellin;Vicenta;Lorenzo;Femenino;Virtuosa
2020-07-29;2020;Itagui;Amparo;Casal;Femenino;Sánduche
2020-07-29;2020;Medellin;Hector;Amador;Masculino;Sánduche
2020-07-29;2020;Medellin;Águeda;Carro;Femenino;Sánduche
2020-07-29;2020;Sabaneta;Paz;Abad;Femenino;Variado
2020-07-29;2020;Envigado;Gil;Conde;Masculino;Bizcopizza
2020-07-29;2020;Medellin;Marcia;Sancho;Femenino;Choco candy
2020-07-29;2020;Medellin;Xiomara;Abril;Femenino;Waffle
2020-07-29;2020;Sabaneta;Jenny;Vilaplana;Femenino;Variado
2020-07-29;2020;Medellin;Chus;Palomar;Femenino;Completo
2020-07-29;2020;Sabaneta;Porfirio;Casal;Masculino;Sánduche
2020-07-29;2020;Bello;Estrella;Portero;Femenino;Waffle
2020-07-29;2020;Sabaneta;Valero;Pereira;Masculino;Variado
2020-07-29;2020;Medellin;Cesar;Pérez;Masculino;Sánduche
2020-07-29;2020;Bello;Lina;Herrero;Femenino;Waffle
2020-07-29;2020;La Estrella;Carolina;Teruel;Femenino;Super Box
2020-07-29;2020;Bello;Gerardo;Salas;Masculino;Bizcopizza
2020-07-29;2020;Medellin;Eduardo;Farré;Masculino;V gomas
2020-07-29;2020;Medellin;Jose Francisco;Ballesteros;Masculino;Bizcopizza
2020-07-29;2020;Medellin;Gregorio;Garriga;Masculino;Completo
2020-07-29;2020;Envigado;Felix;Vara;Masculino;Choco box
2020-07-29;2020;Caldas;Gabino;Múgica;Masculino;Virtuosa
2020-07-29;2020;Medellin;Genoveva;Gras;Femenino;Sánduche
2020-07-29;2020;Bello;Reina;Roldán;Femenino;Sánduche
2020-07-29;2020;Medellin;Maximiliano;Andres;Masculino;Sánduche
2020-07-29;2020;Medellin;Florencio;Caro;Masculino;Cerv box
2020-07-29;2020;Bello;Berta;Riba;Femenino;Bizcopizza
2020-07-29;2020;Copacabana;Perlita;Puerta;Femenino;Super Box
2020-07-29;2020;San Antonio de Prado;Sabas;Quintanilla;Masculino;Virtuosa
2020-07-29;2020;Medellin;Hilda;Mariscal;Femenino;Mini gomas
2020-07-29;2020;Bello;Nando;Casanova;Masculino;Completo
2020-07-29;2020;La Estrella;Lupe;Buendía;Femenino;Variado
2020-07-29;2020;Envigado;Joaquina;Frutos;Femenino;Virtuosa
2020-07-29;2020;Medellin;Nereida;Lamas;Femenino;Liviano
2020-07-29;2020;Medellin;Aitor;López;Masculino;Virtuosa
2020-07-29;2020;Copacabana;Íngrid;Cáceres;Femenino;Waffle
2020-07-29;2020;Bello;Sigfrido;Sales;Masculino;Sánduche
2020-07-29;2020;Medellin;Esperanza;Mur;Femenino;Waffle
2020-07-29;2020;Envigado;Leandra;Sanz;Femenino;Tradicional
2020-07-29;2020;Medellin;Laura;Posada;Femenino;Variado
2020-07-29;2020;Medellin;Vicenta;Gallego;Femenino;Completo
2020-07-29;2020;Caldas;Manuela;Palacio;Femenino;Sánduche
2020-07-29;2020;Medellin;Gloria;Plana;Femenino;Sánduche
2020-07-29;2020;Medellin;Isaías;Infante;Masculino;Waffle
2020-07-29;2020;Sabaneta;Nacio;Redondo;Masculino;Premium
2020-07-29;2020;Itagui;Epifanio;Peralta;Masculino;Choco box
2020-07-29;2020;Sabaneta;Amparo;Oliver;Femenino;Cupcakes
2020-07-29;2020;Bello;María Del Carmen;Guijarro;Femenino;Variado
2020-07-29;2020;Itagui;Dionisia;Pujadas;Femenino;V gomas
2020-07-29;2020;Bello;Celestina;Pulido;Femenino;Sánduche
2020-07-29;2020;Medellin;Carlos;Girona;Masculino;Bizcopizza
2020-07-29;2020;Envigado;Reyes;Borrell;Femenino;Variado
2020-07-29;2020;Itagui;Erasmo;Jerez;Masculino;Bandeja fresas
2020-07-29;2020;Medellin;Griselda;Badía;Femenino;Tradicional
2020-07-29;2020;Bello;Chuy;Arellano;Masculino;Bizcopizza
2020-07-29;2020;La Estrella;Chuy;Montoya;Masculino;Sánduche
2020-07-29;2020;San Antonio de Prado;Victoriano;Salcedo;Masculino;Sánduche
2020-07-29;2020;Caldas;Mauricio;Grande;Masculino;Kit de emergencia
2020-07-29;2020;Medellin;Marina;Mariscal;Femenino;Variado
2020-07-29;2020;Copacabana;Liliana;Robles;Femenino;Super Box
2020-07-29;2020;Bello;Isaura;Martín;Femenino;Fuerte
2020-07-29;2020;Medellin;Isaac;Bayo;Masculino;Sánduche
2020-07-29;2020;San Antonio de Prado;Chema;Batlle;Masculino;Bizcopizza
2020-07-29;2020;Medellin;Lorenza;Sierra;Femenino;Cupcakes
2020-07-29;2020;Medellin;Daniel;Valenzuela;Masculino;Choco candy
2020-07-29;2020;La Estrella;Remedios;Cobos;Femenino;Variado
2020-07-29;2020;Bello;Ildefonso;Maza;Masculino;Sánduche
2020-07-29;2020;Bello;Remedios;Cervera;Femenino;Virtuosa
2020-07-29;2020;San Antonio de Prado;Candelario;Gonzalo;Masculino;Waffle
2020-07-29;2020;San Antonio de Prado;Rosaura;Viñas;Femenino;Bizcopizza
2020-07-29;2020;La Estrella;Nicanor;Medina;Masculino;Fuerte
2020-07-29;2020;Sabaneta;Demetrio;Alsina;Masculino;Bizcopizza
2020-07-29;2020;Itagui;Felicidad;Tormo;Femenino;Sánduche
2020-07-29;2020;Itagui;Josué;Jiménez;Masculino;Bizcopizza
2020-07-29;2020;La Estrella;Josefina;Blanco;Femenino;Bizcopizza
2020-07-29;2020;San Antonio de Prado;Juanita;Palomino;Femenino;Bizcopizza
2020-07-29;2020;Bello;Alejandra;Ortuño;Femenino;Choco candy
2020-07-29;2020;Itagui;Juliana;Ordóñez;Femenino;Waffle
2020-07-29;2020;Envigado;Rufino;Escribano;Masculino;Bandeja fresas
2020-07-29;2020;Sabaneta;Rita;Roda;Femenino;Liviano
2020-07-29;2020;Bello;Ruperto;Pallarès;Masculino;Liviano
2020-07-29;2020;Medellin;Rebeca;Adadia;Femenino;Super Box
2020-07-29;2020;Medellin;Gustavo;Losada;Masculino;Completo
2020-07-29;2020;Medellin;Mayte;Nogueira;Femenino;Mecatera
2020-07-29;2020;Bello;Paola;Arcos;Femenino;Sánduche
2020-07-29;2020;Bello;Damián;Suarez;Masculino;Choco candy
2020-08-28;2020;Medellin;Elba;Villanueva;Femenino;Tradicional
2020-08-28;2020;Bello;Rosalva;Sedano;Femenino;Completo
2020-08-28;2020;Bello;Adelina;Ariño;Femenino;Completo
2020-08-28;2020;La Estrella;Cayetano;Morán;Masculino;Super Box
2020-08-28;2020;Itagui;Gertrudis;Cabanillas;Femenino;Liviano
2020-08-28;2020;Medellin;Soraya;Roura;Femenino;Premium
2020-08-28;2020;Medellin;Eligia;Montalbán;Femenino;V fresas
2020-08-28;2020;Medellin;Asdrubal;Moreno;Masculino;Choco candy
2020-08-28;2020;Itagui;Nuria;Sanmartín;Femenino;Liviano
2020-08-28;2020;La Estrella;Vilma;Garmendia;Femenino;Virtuosa
2020-08-28;2020;Bello;Chus;Barriga;Masculino;Sánduche
2020-08-28;2020;Bello;Esteban;Espada;Masculino;Choco box
2020-08-28;2020;Envigado;Rosalina;Baeza;Femenino;Bandeja frutas
2020-08-28;2020;Medellin;Maxi;Palmer;Femenino;Choco box
2020-08-28;2020;Medellin;Yolanda;Tejero;Femenino;Choco box
2020-08-28;2020;Medellin;Leire;Gómez;Femenino;Sánduche
2020-08-28;2020;Itagui;Marcela;Campoy;Femenino;Sánduche
2020-08-28;2020;Medellin;Rebeca;Expósito;Femenino;Bizcopizza
2020-08-28;2020;San Antonio de Prado;Oriana;Zabaleta;Femenino;Sánduche
2020-08-28;2020;La Estrella;Azucena;Blázquez;Femenino;Bizcopizza
2020-08-28;2020;San Antonio de Prado;Andrea;Mayo;Femenino;Kit de emergencia
2020-08-28;2020;Medellin;Rodolfo;Uría;Masculino;Variado
2020-08-28;2020;Envigado;Emelina;Catalá;Femenino;Sánduche
2020-08-28;2020;Envigado;María Ángeles;Cuadrado;Femenino;Tradicional
2020-08-28;2020;Sabaneta;Noé;Ferrández;Masculino;Sánduche
2020-08-28;2020;Sabaneta;Xavier;Quevedo;Masculino;Mini gomas
2020-08-28;2020;Sabaneta;Clara;Aparicio;Femenino;Sánduche
2020-08-28;2020;Bello;Amelia;Alemán;Femenino;Choco box
2020-08-28;2020;Itagui;Gilberto;Vélez;Masculino;Completo
2020-08-28;2020;Medellin;Amaya;Águila;Femenino;Waffle
2020-08-28;2020;Copacabana;Estefanía;Barros;Femenino;Fuerte
2020-08-28;2020;Medellin;Florentina;Pons;Femenino;Variado
2020-08-28;2020;Envigado;David;Alegre;Masculino;Variado
2020-08-28;2020;La Estrella;Lara;Solano;Femenino;Tradicional
2020-08-28;2020;Medellin;Rosalina;Blazquez;Femenino;Bizcopizza
2020-08-28;2020;Bello;Dorotea;Chaparro;Femenino;Sánduche
2020-08-28;2020;Medellin;María Manuela;Castro;Femenino;Tradicional
2020-08-28;2020;Medellin;Noé;Roman;Masculino;Completo
2020-08-28;2020;Bello;Albert;Ferrándiz;Masculino;Bizcopizza
2020-08-28;2020;Sabaneta;Maribel;Gallego;Femenino;Sánduche
2020-08-28;2020;Medellin;Perlita;Pont;Femenino;Virtuosa
2020-08-28;2020;Envigado;Tamara;Linares;Femenino;Choco candy
2020-08-28;2020;Bello;Sara;Larrañaga;Femenino;Completo
2020-08-28;2020;Medellin;Amelia;Bolaños;Femenino;Sánduche
2020-08-28;2020;Medellin;Teófilo;Tomas;Masculino;Liviano
2020-08-28;2020;Itagui;Purificación;Viana;Femenino;Waffle
2020-08-28;2020;Medellin;Vera;Peinado;Femenino;Premium
2020-08-28;2020;Copacabana;Luna;Benavent;Femenino;Cerv box
2020-08-28;2020;Bello;Modesta;Palmer;Femenino;Fuerte
2020-08-28;2020;Medellin;Ani;Bosch;Femenino;Sánduche
2020-08-28;2020;San Antonio de Prado;Dolores;Patiño;Femenino;Tradicional
2020-08-28;2020;Copacabana;Jesusa;Gomis;Femenino;Completo
2020-08-28;2020;Sabaneta;Rosa María;Rivera;Femenino;Fuerte
2020-08-28;2020;Medellin;Fernando;Fonseca;Masculino;Liviano
2020-08-28;2020;San Antonio de Prado;Joaquina;Bastida;Femenino;Bizcopizza
2020-08-28;2020;Bello;Íngrid;Caballero;Femenino;Bizcopizza
2020-08-28;2020;Copacabana;Bautista;Barbero;Masculino;Variado
2020-08-28;2020;Copacabana;Miguela;Ávila;Femenino;Liviano
2020-08-28;2020;Medellin;Ámbar;Briones;Femenino;Waffle
2020-08-28;2020;Bello;Luis;Porras;Masculino;Liviano
2020-08-28;2020;Copacabana;Jennifer;Diego;Femenino;Tradicional
2020-08-28;2020;Sabaneta;Carina;Benitez;Femenino;Bizcopizza
2020-08-28;2020;Envigado;Ángel;Beltran;Masculino;Bandeja frutas
2020-08-28;2020;Bello;Viviana;Muñoz;Femenino;Sánduche
2020-08-28;2020;Medellin;Bernardino;Bru;Masculino;Sánduche
2020-08-28;2020;Bello;Charo;Antón;Femenino;Sánduche
2020-08-28;2020;Medellin;Rocío;Arregui;Femenino;Sánduche
2020-08-28;2020;Medellin;Chus;Valencia;Femenino;Choco box
2020-08-28;2020;Medellin;Belén;Maestre;Femenino;Premium
2020-08-28;2020;Itagui;Jacinto;Colomer;Masculino;Variado
2020-08-28;2020;San Antonio de Prado;Félix;Folch;Masculino;Bizcopizza
2020-08-28;2020;Caldas;Candela;Vera;Femenino;Variado
2020-08-28;2020;Medellin;Juana;Ribes;Femenino;Mecatera
2020-08-28;2020;Medellin;Oriana;Carvajal;Femenino;Mini gomas
2020-08-28;2020;Bello;Román;Esteban;Masculino;Completo
2020-08-28;2020;Itagui;Virginia;Suárez;Femenino;Bizcopizza
2020-08-28;2020;Medellin;Juan Pablo;Aguilar;Masculino;Premium
2020-08-28;2020;Medellin;Elvira;Canales;Femenino;Completo
2020-08-28;2020;Copacabana;Regina;Bravo;Femenino;Liviano
2020-08-28;2020;Sabaneta;Ana Sofía;Nebot;Femenino;Variado
2020-08-28;2020;Caldas;Matilde;Gaya;Femenino;Completo
2020-08-28;2020;Bello;Germán;Feliu;Masculino;Completo
2020-08-28;2020;San Antonio de Prado;Íñigo;Araujo;Masculino;Liviano
2020-08-28;2020;Medellin;Iván;Figueras;Masculino;Waffle
2020-08-28;2020;Sabaneta;Oriana;Gomez;Femenino;Completo
2020-08-28;2020;Itagui;Virginia;Acedo;Femenino;Variado
2020-08-28;2020;Medellin;Estela;Ramírez;Femenino;Sánduche
2020-08-28;2020;San Antonio de Prado;Concha;Lluch;Femenino;Super Box
2020-08-28;2020;Medellin;Oriana;Barón;Femenino;Sánduche
2020-08-28;2020;Medellin;Lorena;Escrivá;Femenino;Variado
2020-08-28;2020;Bello;Maxi;Ríos;Femenino;Virtuosa
2020-08-28;2020;Medellin;Mariana;Noriega;Femenino;Premium
2020-08-28;2020;Itagui;Mireia;Tovar;Femenino;Virtuosa
2020-08-28;2020;La Estrella;Marisela;Pozuelo;Femenino;Variado
2020-08-28;2020;La Estrella;Dolores;Figuerola;Femenino;Variado
2020-08-28;2020;Medellin;Ernesto;Tejero;Masculino;Virtuosa
2020-08-28;2020;Caldas;Amado;Linares;Masculino;Premium
2020-08-28;2020;Itagui;Bárbara;Zabaleta;Femenino;Sánduche
2020-08-28;2020;Caldas;Leandra;Mercader;Femenino;Sánduche
2020-08-28;2020;Envigado;Chema;Agudo;Masculino;Bandeja fresas
2020-08-28;2020;Envigado;Concha;Boada;Femenino;Super Box
2020-08-28;2020;Bello;Teófila;Font;Femenino;Variado
2020-08-28;2020;Itagui;Bárbara;Arévalo;Femenino;Completo
2020-08-28;2020;Envigado;María Fernanda;Cuadrado;Femenino;Bizcopizza
2020-08-28;2020;Sabaneta;Rosalinda;Bastida;Femenino;Liviano
2020-08-28;2020;Itagui;Ainoa;Colomer;Femenino;Tradicional
2020-08-28;2020;Sabaneta;Carina;Múñiz;Femenino;Liviano
2020-08-28;2020;Caldas;Palmira;Delgado;Femenino;Variado
2020-08-28;2020;Envigado;Emperatriz;Polo;Femenino;Tradicional
2020-08-28;2020;Caldas;Águeda;Blázquez;Femenino;Waffle
2020-08-28;2020;Envigado;Teófila;Llabrés;Femenino;Variado
2020-08-28;2020;Bello;Dalila;Jara;Femenino;Sánduche
2020-08-28;2020;Caldas;Sandra;Lorenzo;Femenino;Variado
2020-08-28;2020;Envigado;José María;Pozuelo;Masculino;Completo
2020-08-28;2020;Envigado;Marianela;Cámara;Femenino;Tradicional
2020-08-28;2020;Bello;Maximiliano;Cortes;Masculino;Bizcopizza
2020-08-28;2020;Sabaneta;Gastón;Salgado;Masculino;Premium
2020-08-28;2020;Medellin;Rocío;Zabaleta;Femenino;Completo
2020-08-28;2020;Medellin;Ascensión;Rosselló;Femenino;Sánduche
2020-08-28;2020;Medellin;Amarilis;Valcárcel;Femenino;Variado
2020-08-28;2020;Bello;Macario;Carpio;Masculino;Sánduche
2020-08-28;2020;La Estrella;Dorotea;Chacón;Femenino;Choco box
2020-08-28;2020;Envigado;Amílcar;Machado;Masculino;Variado
2020-08-28;2020;Itagui;Candelaria;Pineda;Femenino;Waffle
2020-08-28;2020;Medellin;Maristela;Blázquez;Femenino;Super Box
2020-08-28;2020;Itagui;Tomasa;Adadia;Femenino;Virtuosa
2020-08-28;2020;Itagui;Débora;Martinez;Femenino;Waffle
2020-08-28;2020;Medellin;Delfina;Blasco;Femenino;Completo
2020-08-28;2020;Bello;Rosalva;Mosquera;Femenino;Variado
2020-08-28;2020;Medellin;Eufemia;Serna;Femenino;Virtuosa
2020-08-28;2020;San Antonio de Prado;Sarita;Azorin;Femenino;Bandeja fresas
2020-08-28;2020;La Estrella;Leandra;Acevedo;Femenino;Liviano
2020-08-28;2020;La Estrella;Nydia;Casal;Femenino;Sánduche
2020-08-28;2020;Sabaneta;Julián;Andres;Masculino;Premium
2020-08-28;2020;Medellin;Prudencia;Uría;Femenino;Waffle
2020-08-28;2020;Envigado;Juliana;Burgos;Femenino;Premium
2020-08-28;2020;Envigado;Xiomara;Bayo;Femenino;Fuerte
2020-08-28;2020;Medellin;Borja;Ramírez;Masculino;Waffle
2020-08-28;2020;Bello;María Fernanda;Catalá;Femenino;Variado
2020-08-28;2020;Medellin;Yaiza;Franco;Femenino;Sánduche
2020-08-28;2020;San Antonio de Prado;Elba;Lago;Femenino;Bizcopizza
2020-08-28;2020;Bello;Josué;Aparicio;Masculino;Completo
2020-08-28;2020;Bello;Soledad;Acosta;Femenino;V gomas
2020-08-28;2020;Itagui;Angélica;Carretero;Femenino;Premium
2020-08-28;2020;Itagui;Rebeca;Huerta;Femenino;Virtuosa
2020-08-28;2020;Medellin;Diana;Rey;Femenino;Cerv box
2020-08-28;2020;Medellin;Custodia;Marquez;Femenino;Variado
2020-09-27;2020;Medellin;Mateo;Egea;Masculino;Completo
2020-09-27;2020;Envigado;Juana;Macías;Femenino;Completo
2020-09-27;2020;Itagui;Luis Miguel;Castro;Masculino;Sánduche
2020-09-27;2020;Medellin;Lucía;Uriarte;Femenino;Variado
2020-09-27;2020;Copacabana;Gabriela;Porcel;Femenino;Completo
2020-09-27;2020;Sabaneta;Tecla;Sobrino;Femenino;Cerv box
2020-09-27;2020;Medellin;Samanta;Millán;Femenino;Fuerte
2020-09-27;2020;Medellin;Melisa;Manzanares;Femenino;Variado
2020-09-27;2020;Caldas;Espiridión;Giménez;Masculino;Variado
2020-09-27;2020;Medellin;Primitiva;Mata;Femenino;Bizcopizza
2020-09-27;2020;Itagui;José;Cerdá;Femenino;Choco box
2020-09-27;2020;Medellin;Mateo;Rovira;Masculino;Variado
2020-09-27;2020;Medellin;Juliana;Marcos;Femenino;Choco box
2020-09-27;2020;San Antonio de Prado;Calisto;Tur;Masculino;Liviano
2020-09-27;2020;San Antonio de Prado;Dan;Iborra;Masculino;Variado
2020-09-27;2020;La Estrella;Corona;Barbero;Femenino;Waffle
2020-09-27;2020;Medellin;Pascuala;Querol;Femenino;Fuerte
2020-09-27;2020;Copacabana;Custodia;Carlos;Femenino;Cupcakes
2020-09-27;2020;Itagui;Reina;Fajardo;Femenino;Kit de emergencia
2020-09-27;2020;San Antonio de Prado;Telmo;Gelabert;Masculino;Variado
2020-09-27;2020;Envigado;Beatriz;Anglada;Femenino;Cerv box
2020-09-27;2020;Itagui;Rosa;Puig;Femenino;Kit de emergencia
2020-09-27;2020;Bello;Marita;Fernandez;Femenino;Tradicional
2020-09-27;2020;Envigado;Cruz;Llamas;Femenino;Sánduche
2020-09-27;2020;La Estrella;Candelaria;Reina;Femenino;Sánduche
2020-09-27;2020;San Antonio de Prado;Alfredo;Ojeda;Masculino;Cerv box
2020-09-27;2020;Medellin;Julie;Mariño;Femenino;Fuerte
2020-09-27;2020;La Estrella;Nadia;Ramón;Femenino;Fuerte
2020-09-27;2020;Bello;Bautista;Montoya;Masculino;Variado
2020-09-27;2020;Bello;Gregorio;Santana;Masculino;Bizcopizza
2020-09-27;2020;Medellin;Cintia;Amigó;Femenino;Virtuosa
2020-09-27;2020;Medellin;Emelina;Ibáñez;Femenino;Sánduche
2020-09-27;2020;Medellin;Amor;Español;Femenino;Completo
2020-09-27;2020;Medellin;Fanny;Ayala;Femenino;Completo
2020-09-27;2020;Envigado;Rosa;Álvaro;Femenino;Sánduche
2020-09-27;2020;Medellin;Carmela;Machado;Femenino;Bizcopizza
2020-09-27;2020;Medellin;Albina;Bayona;Femenino;Virtuosa
2020-09-27;2020;Sabaneta;Juan;Cuéllar;Masculino;Sánduche
2020-09-27;2020;Envigado;Mónica;Llanos;Femenino;Sánduche
2020-09-27;2020;La Estrella;Ligia;Anguita;Femenino;Choco box
2020-09-27;2020;Envigado;América;Cabezas;Femenino;V gomas
2020-09-27;2020;Itagui;Angélica;Goñi;Femenino;Fuerte
